Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Year,Month,Day,Predicted_Sales
361,16,2,0,125.0,117.0,211.0,81.0,33.0,22.0,441.0,90.0,60.0,110.0,170.0,6,2011-01-03,1,6,0,2011,1,3,218.91832
361,16,2,0,70.0,101.0,179.0,67.0,54.0,22.0,-1239.0,30.0,50.0,70.0,120.0,4,2011-01-12,1,1,1,2011,1,12,166.11192
386,3,1,0,86.0,150.0,249.0,99.0,64.0,32.0,798.0,100.0,90.0,140.0,230.0,2,2010-01-09,0,4,1,2010,1,9,240.79562
386,3,1,0,104.0,116.0,224.0,84.0,51.0,26.0,500.0,70.0,80.0,110.0,190.0,3,2011-01-01,0,7,0,2011,1,1,227.66739
386,3,1,0,32.0,173.0,297.0,124.0,141.0,112.0,717.0,60.0,110.0,180.0,290.0,5,2010-01-07,1,2,1,2010,1,7,260.40665
386,3,1,0,86.0,112.0,208.0,83.0,54.0,27.0,575.0,70.0,80.0,110.0,190.0,6,2011-01-12,1,6,0,2011,1,12,207.72723
386,3,1,0,10.0,29.0,51.0,22.0,19.0,7.0,573.0,20.0,0.0,20.0,20.0,8,2010-01-10,2,3,0,2010,1,10,88.83188
386,3,1,0,38.0,62.0,105.0,43.0,24.0,12.0,864.0,50.0,40.0,70.0,110.0,11,2010-01-06,3,5,1,2010,1,6,99.167244
386,3,1,0,41.0,65.0,110.0,45.0,24.0,12.0,885.0,50.0,40.0,70.0,110.0,11,2010-01-07,3,5,1,2010,1,7,115.4651
405,14,2,1,33.0,60.0,106.0,46.0,27.0,15.0,608.0,60.0,50.0,80.0,130.0,2,2010-01-04,0,4,1,2010,1,4,94.82994
405,14,2,1,53.0,87.0,155.0,68.0,34.0,22.0,587.0,80.0,80.0,110.0,190.0,2,2010-01-08,0,4,1,2010,1,8,126.31779
405,14,2,1,66.0,104.0,185.0,81.0,38.0,26.0,551.0,100.0,90.0,130.0,220.0,2,2010-01-12,0,4,1,2010,1,12,128.01091
405,14,2,1,43.0,56.0,107.0,44.0,27.0,14.0,618.0,50.0,50.0,70.0,120.0,2,2011-01-02,0,4,1,2011,1,2,108.798325
405,14,2,1,43.0,55.0,104.0,43.0,26.0,14.0,613.0,50.0,50.0,70.0,120.0,2,2011-01-03,0,4,1,2011,1,3,108.27384
405,14,2,1,40.0,56.0,98.0,43.0,25.0,14.0,597.0,50.0,50.0,70.0,120.0,2,2011-01-06,0,4,1,2011,1,6,112.64094
405,14,2,1,29.0,48.0,80.0,32.0,19.0,8.0,817.0,50.0,40.0,60.0,100.0,3,2010-01-02,0,7,0,2010,1,2,83.87065
405,14,2,1,27.0,47.0,79.0,32.0,20.0,8.0,813.0,40.0,40.0,50.0,90.0,3,2010-01-03,0,7,0,2010,1,3,84.29012
405,14,2,1,25.0,45.0,75.0,30.0,20.0,8.0,820.0,50.0,30.0,60.0,90.0,3,2010-01-04,0,7,0,2010,1,4,87.331375
405,14,2,1,22.0,42.0,71.0,29.0,20.0,8.0,835.0,40.0,30.0,50.0,80.0,3,2010-01-05,0,7,0,2010,1,5,85.13661
405,14,2,1,19.0,36.0,60.0,24.0,17.0,6.0,856.0,30.0,30.0,40.0,70.0,3,2010-01-06,0,7,0,2010,1,6,90.536194
405,14,2,1,16.0,34.0,57.0,23.0,18.0,6.0,868.0,40.0,20.0,50.0,70.0,3,2010-01-07,0,7,0,2010,1,7,99.5553
405,14,2,1,16.0,33.0,55.0,22.0,17.0,6.0,865.0,30.0,20.0,40.0,60.0,3,2010-01-08,0,7,0,2010,1,8,98.56389
405,14,2,1,40.0,47.0,84.0,32.0,20.0,8.0,813.0,40.0,40.0,50.0,90.0,3,2011-01-03,0,7,0,2011,1,3,97.71943
405,14,2,1,31.0,39.0,70.0,27.0,18.0,7.0,859.0,60.0,30.0,60.0,90.0,3,2011-01-10,0,7,0,2011,1,10,80.9018
405,14,2,1,28.0,48.0,80.0,32.0,20.0,8.0,456.0,40.0,20.0,40.0,60.0,5,2010-01-01,1,2,1,2010,1,1,106.05074
405,14,2,1,13.0,29.0,49.0,20.0,16.0,5.0,464.0,30.0,10.0,30.0,40.0,5,2010-01-05,1,2,1,2010,1,5,94.25933
405,14,2,1,15.0,32.0,53.0,21.0,17.0,5.0,480.0,30.0,0.0,30.0,30.0,5,2010-01-10,1,2,1,2010,1,10,106.610466
405,14,2,1,24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,5,2011-01-04,1,2,1,2011,1,4,109.70353
405,14,2,1,67.0,126.0,210.0,84.0,59.0,27.0,651.0,70.0,70.0,110.0,180.0,6,2010-01-01,1,6,0,2010,1,1,201.8308
405,14,2,1,63.0,120.0,200.0,80.0,57.0,26.0,640.0,70.0,60.0,110.0,170.0,6,2010-01-02,1,6,0,2010,1,2,198.52005
405,14,2,1,79.0,141.0,235.0,94.0,62.0,31.0,697.0,80.0,80.0,120.0,200.0,6,2010-01-05,1,6,0,2010,1,5,204.65398
405,14,2,1,103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,90.0,150.0,240.0,6,2010-01-08,1,6,0,2010,1,8,229.37354
405,14,2,1,65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,50.0,80.0,130.0,6,2010-01-10,1,6,0,2010,1,10,207.41814
405,14,2,1,72.0,133.0,221.0,88.0,61.0,29.0,817.0,60.0,60.0,110.0,170.0,6,2010-01-12,1,6,0,2010,1,12,210.9438
405,14,2,1,104.0,126.0,235.0,84.0,62.0,27.0,651.0,70.0,70.0,110.0,180.0,6,2011-01-01,1,6,0,2011,1,1,217.75778
405,14,2,1,93.0,120.0,213.0,80.0,57.0,26.0,640.0,70.0,60.0,110.0,170.0,6,2011-01-02,1,6,0,2011,1,2,213.06587
405,14,2,1,110.0,134.0,237.0,88.0,60.0,29.0,653.0,80.0,70.0,120.0,190.0,6,2011-01-04,1,6,0,2011,1,4,213.72888
405,14,2,1,142.0,172.0,283.0,114.0,64.0,37.0,822.0,100.0,90.0,150.0,240.0,6,2011-01-07,1,6,0,2011,1,7,234.21785
405,14,2,1,129.0,150.0,265.0,99.0,63.0,32.0,798.0,80.0,80.0,130.0,210.0,6,2011-01-09,1,6,0,2011,1,9,205.25076
405,14,2,1,96.0,123.0,218.0,82.0,58.0,27.0,788.0,60.0,50.0,80.0,130.0,6,2011-01-10,1,6,0,2011,1,10,198.43655
405,14,2,1,19.0,74.0,133.0,59.0,55.0,22.0,403.0,30.0,50.0,80.0,130.0,8,2010-01-07,2,3,0,2010,1,7,152.65385
405,14,2,1,16.0,70.0,126.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,8,2010-01-10,2,3,0,2010,1,10,132.12318
405,14,2,1,22.0,80.0,145.0,65.0,58.0,24.0,403.0,20.0,60.0,70.0,130.0,8,2010-01-12,2,3,0,2010,1,12,135.58241
405,14,2,1,23.0,72.0,129.0,58.0,51.0,22.0,338.0,20.0,50.0,70.0,120.0,8,2011-01-05,2,3,0,2011,1,5,126.4053
405,14,2,1,33.0,80.0,155.0,65.0,58.0,24.0,403.0,20.0,60.0,70.0,130.0,8,2011-01-12,2,3,0,2011,1,12,124.552216
405,14,2,1,15.0,128.0,220.0,92.0,113.0,83.0,541.0,40.0,80.0,130.0,210.0,9,2010-01-02,2,10,0,2010,1,2,213.43239
405,14,2,1,17.0,132.0,227.0,95.0,115.0,86.0,532.0,30.0,90.0,130.0,220.0,9,2010-01-03,2,10,0,2010,1,3,214.58542
405,14,2,1,16.0,132.0,227.0,95.0,116.0,86.0,554.0,30.0,90.0,130.0,220.0,9,2010-01-04,2,10,0,2010,1,4,227.13283
405,14,2,1,32.0,173.0,297.0,124.0,141.0,112.0,717.0,60.0,110.0,180.0,290.0,9,2010-01-07,2,10,0,2010,1,7,261.57706
405,14,2,1,17.0,134.0,230.0,96.0,117.0,87.0,683.0,40.0,80.0,120.0,200.0,9,2010-01-10,2,10,0,2010,1,10,233.41455
405,14,2,1,16.0,111.0,213.0,79.0,106.0,72.0,551.0,30.0,70.0,110.0,180.0,9,2011-01-01,2,10,0,2011,1,1,230.4526
405,14,2,1,22.0,128.0,234.0,92.0,113.0,83.0,541.0,40.0,80.0,130.0,210.0,9,2011-01-02,2,10,0,2011,1,2,225.53798
405,14,2,1,44.0,173.0,294.0,124.0,131.0,112.0,717.0,60.0,110.0,180.0,290.0,9,2011-01-07,2,10,0,2011,1,7,262.6933
405,14,2,1,47.0,184.0,314.0,133.0,140.0,120.0,705.0,60.0,120.0,190.0,310.0,9,2011-01-08,2,10,0,2011,1,8,267.03516
405,14,2,1,24.0,130.0,238.0,93.0,114.0,84.0,692.0,40.0,80.0,130.0,210.0,9,2011-01-09,2,10,0,2011,1,9,249.38672
405,14,2,1,22.0,130.0,239.0,94.0,115.0,85.0,694.0,20.0,80.0,120.0,200.0,9,2011-01-11,2,10,0,2011,1,11,247.18118
405,14,2,1,66.0,116.0,200.0,84.0,50.0,26.0,500.0,70.0,70.0,100.0,170.0,4,2010-01-01,1,1,1,2010,1,1,211.05382
405,14,2,1,70.0,120.0,206.0,86.0,50.0,26.0,300.0,70.0,70.0,100.0,170.0,4,2010-01-02,1,1,1,2010,1,2,210.06729
405,14,2,1,74.0,125.0,214.0,89.0,51.0,27.0,94.0,80.0,70.0,110.0,180.0,4,2010-01-03,1,1,1,2010,1,3,210.75824
405,14,2,1,76.0,127.0,218.0,91.0,51.0,28.0,-1785.0,70.0,50.0,80.0,130.0,4,2010-01-10,1,1,1,2010,1,10,214.29192
405,14,2,1,103.0,116.0,224.0,84.0,52.0,26.0,500.0,70.0,70.0,100.0,170.0,4,2011-01-01,1,1,1,2011,1,1,224.844
405,14,2,1,110.0,125.0,228.0,89.0,51.0,27.0,94.0,80.0,70.0,110.0,180.0,4,2011-01-03,1,1,1,2011,1,3,226.80194
405,14,2,1,145.0,164.0,279.0,118.0,55.0,36.0,-660.0,100.0,100.0,140.0,240.0,4,2011-01-06,1,1,1,2011,1,6,247.54886
405,14,2,1,177.0,195.0,333.0,141.0,62.0,43.0,-942.0,110.0,120.0,160.0,280.0,4,2011-01-07,1,1,1,2011,1,7,265.00577
405,14,2,1,113.0,127.0,232.0,91.0,51.0,28.0,-1785.0,70.0,50.0,80.0,130.0,4,2011-01-10,1,1,1,2011,1,10,217.46454
405,14,2,1,132.0,143.0,261.0,102.0,54.0,31.0,-2003.0,60.0,80.0,100.0,180.0,4,2011-01-11,1,1,1,2011,1,11,217.75519
407,3,1,0,64.0,123.0,205.0,82.0,59.0,27.0,788.0,90.0,60.0,110.0,170.0,2,2010-01-10,0,4,1,2010,1,10,218.62459
407,3,1,0,108.0,133.0,236.0,88.0,60.0,29.0,817.0,80.0,70.0,120.0,190.0,2,2011-01-12,0,4,1,2011,1,12,258.9255
407,3,1,0,58.0,85.0,144.0,59.0,27.0,16.0,842.0,70.0,60.0,90.0,150.0,13,2010-01-06,3,9,1,2010,1,6,126.16416
407,3,1,0,51.0,103.0,180.0,77.0,52.0,25.0,423.0,60.0,70.0,100.0,170.0,6,2010-01-02,1,6,0,2010,1,2,182.99767
407,3,1,0,58.0,112.0,195.0,83.0,54.0,27.0,575.0,70.0,80.0,110.0,190.0,6,2010-01-12,1,6,0,2010,1,12,194.9927
407,3,1,0,13.0,67.0,121.0,54.0,54.0,20.0,391.0,10.0,40.0,40.0,80.0,9,2010-01-11,2,10,0,2010,1,11,119.90039
407,3,1,0,53.0,99.0,182.0,83.0,46.0,25.0,1063.0,50.0,60.0,80.0,140.0,10,2010-01-09,2,11,0,2010,1,9,170.23552
407,3,1,0,74.0,96.0,188.0,80.0,46.0,24.0,1079.0,30.0,60.0,60.0,120.0,10,2011-01-12,2,11,0,2011,1,12,176.9639
408,0,3,0,-180.0,-27.0,135.0,154.0,94.0,50.0,1288.0,-120.0,190.0,-40.0,150.0,3,2011-01-03,0,7,0,2011,1,3,150.56361
408,0,3,0,62.0,225.0,384.0,162.0,167.0,147.0,943.0,60.0,150.0,220.0,370.0,5,2011-01-07,1,2,1,2011,1,7,365.72186
408,0,3,0,106.0,145.0,245.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,8,2010-01-04,2,3,0,2010,1,4,236.73486
408,0,3,0,150.0,139.0,249.0,95.0,38.0,26.0,799.0,100.0,80.0,120.0,200.0,8,2011-01-03,2,3,0,2011,1,3,251.56056
408,0,3,0,67.0,107.0,190.0,83.0,40.0,27.0,574.0,60.0,70.0,90.0,160.0,10,2010-01-06,2,11,0,2010,1,6,189.17952
408,0,3,0,101.0,107.0,202.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,10,2011-01-02,2,11,0,2011,1,2,202.89555
408,0,3,0,79.0,79.0,142.0,54.0,26.0,15.0,601.0,50.0,30.0,60.0,90.0,12,2011-01-12,3,8,1,2011,1,12,171.45592
409,16,2,0,159.0,245.0,452.0,207.0,86.0,64.0,965.0,220.0,260.0,300.0,560.0,2,2010-01-01,0,4,1,2010,1,1,473.65063
409,16,2,0,279.0,284.0,559.0,241.0,96.0,74.0,1321.0,240.0,280.0,340.0,620.0,2,2011-01-12,0,4,1,2011,1,12,516.0297
409,16,2,0,127.0,172.0,290.0,118.0,45.0,33.0,930.0,100.0,90.0,130.0,220.0,5,2010-01-11,1,2,1,2010,1,11,267.6696
409,16,2,0,157.0,144.0,259.0,99.0,38.0,27.0,766.0,100.0,80.0,120.0,200.0,5,2011-01-02,1,2,1,2011,1,2,242.12683
409,16,2,0,135.0,126.0,227.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,5,2011-01-03,1,2,1,2011,1,3,242.12683
409,16,2,0,84.0,80.0,150.0,54.0,27.0,15.0,456.0,60.0,40.0,70.0,110.0,6,2011-01-01,1,6,0,2011,1,1,217.95679
409,16,2,0,137.0,136.0,228.0,94.0,34.0,26.0,562.0,90.0,80.0,110.0,190.0,6,2011-01-06,1,6,0,2011,1,6,215.53737
409,16,2,0,20.0,55.0,93.0,38.0,35.0,12.0,414.0,30.0,30.0,60.0,90.0,9,2010-01-06,2,10,0,2010,1,6,116.48559
409,16,2,0,28.0,64.0,107.0,43.0,36.0,13.0,419.0,50.0,30.0,60.0,90.0,9,2010-01-10,2,10,0,2010,1,10,112.49091
409,16,2,0,61.0,96.0,159.0,64.0,48.0,21.0,-161.0,50.0,50.0,80.0,130.0,4,2011-01-05,1,1,1,2011,1,5,159.79047
413,7,1,0,367.0,422.0,494.0,72.0,55.0,23.0,558.0,360.0,60.0,400.0,460.0,2,2010-01-01,0,4,1,2010,1,1,510.65274
413,7,1,0,465.0,516.0,576.0,60.0,51.0,19.0,-2572.0,460.0,50.0,490.0,540.0,2,2010-01-09,0,4,1,2010,1,9,535.6096
413,7,1,0,572.0,422.0,553.0,72.0,58.0,23.0,558.0,360.0,60.0,400.0,460.0,2,2011-01-01,0,4,1,2011,1,1,535.1412
413,7,1,0,12.0,29.0,49.0,20.0,17.0,5.0,464.0,20.0,20.0,30.0,50.0,13,2010-01-05,3,9,1,2010,1,5,53.199524
413,7,1,0,10.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,30.0,40.0,13,2010-01-06,3,9,1,2010,1,6,53.19737
413,7,1,0,15.0,32.0,53.0,21.0,17.0,5.0,480.0,30.0,20.0,30.0,50.0,13,2010-01-10,3,9,1,2010,1,10,56.157738
413,7,1,0,-16.0,61.0,114.0,53.0,77.0,48.0,491.0,0.0,50.0,60.0,110.0,5,2010-01-05,1,2,1,2010,1,5,116.957306
413,7,1,0,-22.0,61.0,113.0,53.0,72.0,48.0,491.0,0.0,50.0,60.0,110.0,5,2011-01-05,1,2,1,2011,1,5,115.16607
413,7,1,0,10.0,72.0,110.0,39.0,60.0,36.0,560.0,20.0,30.0,70.0,100.0,5,2011-01-07,1,2,1,2011,1,7,131.52238
413,7,1,0,17.0,65.0,117.0,53.0,49.0,20.0,361.0,20.0,40.0,50.0,90.0,9,2011-01-05,2,10,0,2011,1,5,117.927536
413,7,1,0,16.0,34.0,57.0,23.0,18.0,6.0,868.0,30.0,20.0,40.0,60.0,11,2010-01-07,3,5,1,2010,1,7,78.3357
413,7,1,0,42.0,47.0,84.0,32.0,19.0,8.0,813.0,40.0,30.0,50.0,80.0,11,2011-01-03,3,5,1,2011,1,3,74.26077
413,7,1,0,22.0,34.0,56.0,23.0,17.0,6.0,868.0,30.0,20.0,40.0,60.0,11,2011-01-07,3,5,1,2011,1,7,64.98024
413,7,1,0,82.0,146.0,291.0,145.0,64.0,40.0,1292.0,100.0,130.0,150.0,280.0,7,2010-01-08,1,12,1,2010,1,8,291.91028
413,7,1,0,115.0,149.0,295.0,149.0,61.0,41.0,1245.0,100.0,140.0,150.0,290.0,7,2011-01-06,1,12,1,2011,1,6,296.0681
414,19,0,1,23.0,82.0,149.0,67.0,59.0,25.0,391.0,30.0,70.0,80.0,150.0,1,2010-01-09,0,0,1,2010,1,9,149.14934
414,19,0,1,23.0,72.0,129.0,58.0,51.0,22.0,338.0,20.0,60.0,70.0,130.0,1,2011-01-05,0,0,1,2011,1,5,134.20108
414,19,0,1,29.0,77.0,139.0,63.0,52.0,23.0,397.0,30.0,60.0,80.0,140.0,1,2011-01-08,0,0,1,2011,1,8,147.33134
414,19,0,1,22.0,70.0,134.0,56.0,55.0,21.0,385.0,50.0,40.0,80.0,120.0,1,2011-01-10,0,0,1,2011,1,10,140.73549
414,19,0,1,16.0,130.0,223.0,93.0,114.0,84.0,692.0,40.0,90.0,140.0,230.0,2,2010-01-09,0,4,1,2010,1,9,226.6384
414,19,0,1,27.0,134.0,245.0,96.0,116.0,87.0,683.0,60.0,90.0,140.0,230.0,2,2011-01-10,0,4,1,2011,1,10,217.64468
414,19,0,1,51.0,103.0,180.0,77.0,52.0,25.0,432.0,60.0,80.0,100.0,180.0,3,2010-01-01,0,7,0,2010,1,1,183.37848
414,19,0,1,50.0,103.0,180.0,77.0,53.0,25.0,423.0,60.0,80.0,100.0,180.0,3,2010-01-02,0,7,0,2010,1,2,183.83667
414,19,0,1,55.0,108.0,188.0,80.0,53.0,26.0,415.0,70.0,80.0,110.0,190.0,3,2010-01-03,0,7,0,2010,1,3,189.3018
414,19,0,1,58.0,112.0,195.0,83.0,54.0,27.0,433.0,80.0,80.0,120.0,200.0,3,2010-01-04,0,7,0,2010,1,4,191.76373
414,19,0,1,73.0,132.0,231.0,99.0,59.0,32.0,565.0,90.0,100.0,140.0,240.0,3,2010-01-08,0,7,0,2010,1,8,223.70631
414,19,0,1,79.0,103.0,201.0,77.0,55.0,25.0,432.0,60.0,80.0,100.0,180.0,3,2011-01-01,0,7,0,2011,1,1,201.88234
414,19,0,1,86.0,114.0,212.0,85.0,56.0,28.0,555.0,70.0,90.0,110.0,200.0,3,2011-01-09,0,7,0,2011,1,9,185.89326
414,19,0,1,85.0,112.0,208.0,83.0,55.0,27.0,575.0,70.0,80.0,110.0,190.0,3,2011-01-12,0,7,0,2011,1,12,185.16505
414,19,0,1,38.0,81.0,150.0,69.0,43.0,21.0,965.0,50.0,80.0,90.0,170.0,5,2010-01-01,1,2,1,2010,1,1,148.64964
414,19,0,1,42.0,84.0,154.0,70.0,42.0,21.0,957.0,60.0,80.0,100.0,180.0,5,2010-01-02,1,2,1,2010,1,2,148.4609
414,19,0,1,53.0,99.0,182.0,83.0,46.0,25.0,1063.0,80.0,90.0,120.0,210.0,5,2010-01-09,1,2,1,2010,1,9,161.61603
414,19,0,1,61.0,84.0,165.0,71.0,43.0,22.0,950.0,60.0,80.0,100.0,180.0,5,2011-01-03,1,2,1,2011,1,3,158.03062
414,19,0,1,47.0,62.0,109.0,48.0,26.0,15.0,593.0,50.0,50.0,70.0,120.0,6,2011-01-06,1,6,0,2011,1,6,112.8864
414,19,0,1,57.0,99.0,159.0,60.0,42.0,18.0,329.0,80.0,40.0,80.0,120.0,8,2010-01-10,2,3,0,2010,1,10,146.30396
414,19,0,1,68.0,84.0,142.0,49.0,38.0,15.0,342.0,50.0,40.0,70.0,110.0,8,2011-01-04,2,3,0,2011,1,4,155.26895
414,19,0,1,55.0,78.0,124.0,47.0,35.0,14.0,371.0,50.0,40.0,70.0,110.0,8,2011-01-06,2,3,0,2011,1,6,141.23068
414,19,0,1,57.0,79.0,125.0,47.0,35.0,14.0,366.0,50.0,40.0,70.0,110.0,8,2011-01-08,2,3,0,2011,1,8,132.01723
414,19,0,1,74.0,75.0,134.0,51.0,25.0,14.0,857.0,60.0,40.0,70.0,110.0,9,2011-01-09,2,10,0,2011,1,9,127.71655
414,19,0,1,38.0,77.0,129.0,52.0,39.0,16.0,376.0,40.0,40.0,70.0,110.0,11,2010-01-03,3,5,1,2010,1,3,137.30765
414,19,0,1,3.0,90.0,155.0,65.0,87.0,58.0,513.0,10.0,50.0,80.0,130.0,12,2010-01-02,3,8,1,2010,1,2,155.42143
414,19,0,1,1.0,87.0,150.0,63.0,86.0,57.0,521.0,10.0,50.0,80.0,130.0,12,2010-01-04,3,8,1,2010,1,4,142.05162
414,19,0,1,-3.0,75.0,127.0,53.0,72.0,48.0,597.0,10.0,40.0,70.0,110.0,12,2011-01-06,3,8,1,2011,1,6,139.6827
415,0,3,0,245.0,387.0,645.0,258.0,142.0,90.0,2067.0,360.0,320.0,480.0,800.0,2,2010-01-02,0,4,1,2010,1,2,649.02576
415,0,3,0,-142.0,-31.0,169.0,200.0,111.0,66.0,2393.0,-140.0,250.0,-40.0,210.0,3,2010-01-06,0,7,0,2010,1,6,191.43486
415,0,3,0,54.0,108.0,180.0,72.0,54.0,23.0,541.0,50.0,40.0,80.0,120.0,13,2010-01-03,3,9,1,2010,1,3,170.47993
415,0,3,0,48.0,102.0,170.0,68.0,54.0,22.0,559.0,40.0,40.0,70.0,110.0,13,2010-01-04,3,9,1,2010,1,4,169.82254
415,0,3,0,30.0,79.0,131.0,52.0,49.0,17.0,668.0,20.0,30.0,50.0,80.0,13,2010-01-07,3,9,1,2010,1,7,153.64937
415,0,3,0,39.0,173.0,318.0,125.0,147.0,113.0,729.0,30.0,120.0,160.0,280.0,5,2011-01-04,1,2,1,2011,1,4,330.38083
415,0,3,0,326.0,335.0,626.0,252.0,115.0,83.0,1316.0,220.0,240.0,320.0,560.0,6,2011-01-04,1,6,0,2011,1,4,576.1066
415,0,3,0,334.0,341.0,637.0,257.0,116.0,84.0,1662.0,240.0,230.0,320.0,550.0,6,2011-01-10,1,6,0,2011,1,10,568.3908
415,0,3,0,157.0,145.0,261.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,8,2011-01-04,2,3,0,2011,1,4,255.5573
415,0,3,0,188.0,284.0,525.0,241.0,96.0,74.0,1321.0,170.0,220.0,260.0,480.0,9,2010-01-12,2,10,0,2010,1,12,514.81573
415,0,3,0,240.0,247.0,486.0,209.0,85.0,64.0,969.0,170.0,170.0,230.0,400.0,9,2011-01-04,2,10,0,2011,1,4,495.5374
415,0,3,0,265.0,288.0,527.0,244.0,89.0,75.0,1213.0,190.0,200.0,260.0,460.0,9,2011-01-06,2,10,0,2011,1,6,529.40875
415,0,3,0,91.0,126.0,213.0,87.0,35.0,24.0,756.0,80.0,50.0,90.0,140.0,11,2010-01-03,3,5,1,2010,1,3,234.89673
415,0,3,0,98.0,136.0,230.0,94.0,38.0,26.0,562.0,80.0,60.0,90.0,150.0,12,2010-01-06,3,8,1,2010,1,6,224.45786
415,0,3,0,165.0,261.0,521.0,260.0,96.0,72.0,1559.0,180.0,240.0,260.0,500.0,4,2010-01-05,1,1,1,2010,1,5,496.5992
415,0,3,0,220.0,239.0,509.0,239.0,91.0,66.0,1464.0,150.0,220.0,230.0,450.0,4,2011-01-04,1,1,1,2011,1,4,505.6192
417,8,0,1,27.0,88.0,160.0,72.0,61.0,27.0,606.0,40.0,70.0,90.0,160.0,2,2010-01-08,0,4,1,2010,1,8,168.8247
417,8,0,1,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,30.0,50.0,60.0,110.0,3,2011-01-08,0,7,0,2011,1,8,131.66338
417,8,0,1,56.0,81.0,160.0,69.0,43.0,21.0,1060.0,40.0,60.0,80.0,140.0,3,2011-01-11,0,7,0,2011,1,11,118.12878
417,8,0,1,-4.0,42.0,76.0,34.0,46.0,12.0,197.0,0.0,20.0,40.0,60.0,13,2010-01-01,3,9,1,2010,1,1,74.73381
417,8,0,1,1.0,48.0,86.0,38.0,47.0,14.0,248.0,0.0,30.0,40.0,70.0,13,2010-01-08,3,9,1,2010,1,8,81.1563
417,8,0,1,0.0,46.0,81.0,36.0,43.0,13.0,252.0,0.0,30.0,40.0,70.0,13,2011-01-07,3,9,1,2011,1,7,76.77589
417,8,0,1,28.0,48.0,80.0,32.0,20.0,8.0,841.0,50.0,30.0,60.0,90.0,6,2010-01-08,1,6,0,2010,1,8,85.48147
417,8,0,1,27.0,47.0,79.0,32.0,20.0,8.0,837.0,50.0,30.0,60.0,90.0,6,2010-01-09,1,6,0,2010,1,9,76.06963
417,8,0,1,42.0,47.0,84.0,32.0,19.0,8.0,833.0,80.0,30.0,80.0,110.0,6,2011-01-10,1,6,0,2011,1,10,62.46741
417,8,0,1,-8.0,61.0,104.0,43.0,69.0,39.0,282.0,10.0,30.0,60.0,90.0,8,2010-01-05,2,3,0,2010,1,5,103.570816
417,8,0,1,-5.0,69.0,118.0,49.0,74.0,44.0,335.0,0.0,40.0,60.0,100.0,8,2010-01-12,2,3,0,2010,1,12,111.764595
417,8,0,1,-9.0,63.0,114.0,44.0,69.0,40.0,251.0,10.0,30.0,60.0,90.0,8,2011-01-03,2,3,0,2011,1,3,107.39996
417,8,0,1,-9.0,63.0,114.0,44.0,69.0,40.0,261.0,10.0,30.0,60.0,90.0,8,2011-01-04,2,3,0,2011,1,4,108.533424
417,8,0,1,-32.0,18.0,102.0,84.0,50.0,26.0,625.0,-20.0,70.0,10.0,80.0,9,2010-01-02,2,10,0,2010,1,2,106.06632
417,8,0,1,-12.0,49.0,169.0,120.0,61.0,37.0,1334.0,0.0,100.0,40.0,140.0,9,2010-01-07,2,10,0,2010,1,7,128.5248
417,8,0,1,-39.0,23.0,116.0,86.0,49.0,26.0,1698.0,10.0,60.0,20.0,80.0,9,2011-01-10,2,10,0,2011,1,10,114.1675
417,8,0,1,24.0,68.0,171.0,92.0,52.0,28.0,1898.0,20.0,80.0,60.0,140.0,9,2011-01-12,2,10,0,2011,1,12,126.13665
417,8,0,1,11.0,49.0,85.0,36.0,38.0,11.0,187.0,10.0,30.0,40.0,70.0,11,2010-01-03,3,5,1,2010,1,3,87.41595
417,8,0,1,9.0,47.0,82.0,35.0,38.0,11.0,248.0,10.0,20.0,40.0,60.0,11,2010-01-11,3,5,1,2010,1,11,83.32209
417,8,0,1,13.0,47.0,87.0,35.0,38.0,11.0,191.0,10.0,30.0,40.0,70.0,11,2011-01-02,3,5,1,2011,1,2,93.13851
417,8,0,1,16.0,51.0,94.0,37.0,40.0,12.0,195.0,10.0,30.0,40.0,70.0,11,2011-01-04,3,5,1,2011,1,4,94.86402
417,8,0,1,19.0,53.0,91.0,39.0,36.0,12.0,212.0,20.0,30.0,50.0,80.0,11,2011-01-05,3,5,1,2011,1,5,84.80944
417,8,0,1,-3.0,42.0,75.0,33.0,45.0,12.0,162.0,0.0,20.0,40.0,60.0,12,2010-01-03,3,8,1,2010,1,3,74.4429
417,8,0,1,-11.0,31.0,56.0,25.0,42.0,9.0,209.0,0.0,10.0,20.0,30.0,12,2010-01-10,3,8,1,2010,1,10,77.89266
417,8,0,1,-13.0,36.0,69.0,29.0,45.0,11.0,169.0,-10.0,20.0,30.0,50.0,12,2011-01-04,3,8,1,2011,1,4,85.58751
