Area Code,State,Market,Market Size,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,Date,Product Type,Product,Type,Year,Month,Day
425,Washington,West,Small Market,54.0,94.0,151.0,57.0,40.0,17.0,349.0,40.0,30.0,70.0,100.0,11,2010-01-09,Tea,Darjeeling,Regular,2010,1,9
425,Washington,West,Small Market,49.0,88.0,141.0,53.0,39.0,16.0,321.0,50.0,30.0,70.0,100.0,11,2010-01-11,Tea,Darjeeling,Regular,2010,1,11
425,Washington,West,Small Market,92.0,105.0,178.0,62.0,43.0,19.0,346.0,40.0,40.0,70.0,110.0,11,2011-01-03,Tea,Darjeeling,Regular,2011,1,3
425,Washington,West,Small Market,61.0,82.0,129.0,48.0,35.0,14.0,351.0,30.0,30.0,50.0,80.0,11,2011-01-05,Tea,Darjeeling,Regular,2011,1,5
425,Washington,West,Small Market,58.0,79.0,125.0,47.0,34.0,14.0,366.0,30.0,30.0,50.0,80.0,11,2011-01-08,Tea,Darjeeling,Regular,2011,1,8
425,Washington,West,Small Market,85.0,99.0,169.0,60.0,42.0,18.0,329.0,40.0,20.0,50.0,70.0,11,2011-01-10,Tea,Darjeeling,Regular,2011,1,10
425,Washington,West,Small Market,61.0,81.0,146.0,56.0,40.0,17.0,382.0,40.0,30.0,60.0,90.0,12,2011-01-02,Tea,Earl Grey,Regular,2011,1,2
425,Washington,West,Small Market,37.0,65.0,109.0,45.0,35.0,14.0,410.0,30.0,20.0,50.0,70.0,12,2011-01-05,Tea,Earl Grey,Regular,2011,1,5
425,Washington,West,Small Market,35.0,62.0,110.0,48.0,27.0,15.0,623.0,40.0,40.0,60.0,100.0,4,2010-01-01,Espresso,Caffe Latte,Regular,2010,1,1
425,Washington,West,Small Market,52.0,63.0,119.0,49.0,28.0,16.0,611.0,40.0,40.0,60.0,100.0,4,2011-01-03,Espresso,Caffe Latte,Regular,2011,1,3
425,Washington,West,Small Market,47.0,58.0,110.0,45.0,26.0,14.0,605.0,30.0,40.0,50.0,90.0,4,2011-01-04,Espresso,Caffe Latte,Regular,2011,1,4
425,Washington,West,Small Market,23.0,39.0,68.0,30.0,20.0,9.0,581.0,30.0,20.0,40.0,60.0,4,2011-01-08,Espresso,Caffe Latte,Regular,2011,1,8
425,Washington,West,Small Market,16.0,30.0,55.0,22.0,19.0,7.0,570.0,20.0,20.0,30.0,50.0,4,2011-01-11,Espresso,Caffe Latte,Regular,2011,1,11
430,Texas,South,Major Market,183.0,277.0,512.0,235.0,94.0,72.0,1060.0,270.0,290.0,350.0,640.0,2,2010-01-05,Coffee,Columbian,Regular,2010,1,5
430,Texas,South,Major Market,206.0,307.0,567.0,260.0,101.0,80.0,1319.0,290.0,320.0,380.0,700.0,2,2010-01-07,Coffee,Columbian,Regular,2010,1,7
430,Texas,South,Major Market,243.0,252.0,496.0,213.0,88.0,66.0,942.0,240.0,260.0,320.0,580.0,2,2011-01-02,Coffee,Columbian,Regular,2011,1,2
430,Texas,South,Major Market,101.0,107.0,202.0,83.0,39.0,27.0,613.0,100.0,100.0,130.0,230.0,3,2011-01-02,Coffee,Decaf Irish Cream,Decaf,2011,1,2
430,Texas,South,Major Market,94.0,107.0,188.0,83.0,36.0,27.0,574.0,100.0,100.0,130.0,230.0,3,2011-01-06,Coffee,Decaf Irish Cream,Decaf,2011,1,6
430,Texas,South,Major Market,88.0,124.0,210.0,86.0,36.0,24.0,499.0,90.0,70.0,110.0,180.0,6,2010-01-05,Espresso,Decaf Espresso,Decaf,2010,1,5
430,Texas,South,Major Market,77.0,79.0,142.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,2011-01-12,Espresso,Decaf Espresso,Decaf,2011,1,12
430,Texas,South,Major Market,19.0,62.0,108.0,46.0,43.0,15.0,415.0,30.0,40.0,60.0,100.0,8,2010-01-08,Herbal Tea,Chamomile,Decaf,2010,1,8
430,Texas,South,Major Market,42.0,64.0,114.0,43.0,36.0,13.0,419.0,50.0,30.0,60.0,90.0,9,2011-01-10,Herbal Tea,Lemon,Decaf,2011,1,10
430,Texas,South,Major Market,36.0,60.0,108.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,2011-01-12,Herbal Tea,Lemon,Decaf,2011,1,12
430,Texas,South,Major Market,30.0,79.0,131.0,52.0,49.0,17.0,-587.0,40.0,40.0,70.0,110.0,4,2010-01-08,Espresso,Caffe Latte,Regular,2010,1,8
432,Texas,South,Major Market,275.0,281.0,554.0,239.0,96.0,74.0,1246.0,340.0,350.0,420.0,770.0,2,2011-01-10,Coffee,Columbian,Regular,2011,1,10
432,Texas,South,Major Market,258.0,265.0,522.0,225.0,91.0,69.0,1272.0,230.0,260.0,320.0,580.0,2,2011-01-11,Coffee,Columbian,Regular,2011,1,11
432,Texas,South,Major Market,68.0,107.0,190.0,83.0,39.0,27.0,613.0,100.0,100.0,130.0,230.0,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf,2010,1,2
432,Texas,South,Major Market,166.0,163.0,274.0,113.0,40.0,31.0,897.0,120.0,90.0,140.0,230.0,5,2011-01-06,Espresso,Caffe Mocha,Regular,2011,1,6
432,Texas,South,Major Market,116.0,111.0,199.0,76.0,33.0,21.0,580.0,80.0,40.0,80.0,120.0,6,2011-01-10,Espresso,Decaf Espresso,Decaf,2011,1,10
432,Texas,South,Major Market,38.0,76.0,128.0,52.0,38.0,16.0,357.0,50.0,40.0,80.0,120.0,9,2010-01-02,Herbal Tea,Lemon,Decaf,2010,1,2
435,Utah,West,Small Market,46.0,90.0,165.0,75.0,44.0,23.0,956.0,70.0,90.0,110.0,200.0,1,2010-01-02,Coffee,Amaretto,Regular,2010,1,2
435,Utah,West,Small Market,45.0,89.0,163.0,74.0,44.0,22.0,949.0,70.0,90.0,110.0,200.0,1,2010-01-03,Coffee,Amaretto,Regular,2010,1,3
435,Utah,West,Small Market,47.0,91.0,167.0,76.0,44.0,23.0,965.0,70.0,90.0,110.0,200.0,1,2010-01-04,Coffee,Amaretto,Regular,2010,1,4
435,Utah,West,Small Market,38.0,80.0,148.0,68.0,42.0,21.0,998.0,60.0,80.0,100.0,180.0,1,2010-01-05,Coffee,Amaretto,Regular,2010,1,5
435,Utah,West,Small Market,36.0,77.0,142.0,65.0,41.0,20.0,1042.0,60.0,80.0,90.0,170.0,1,2010-01-06,Coffee,Amaretto,Regular,2010,1,6
435,Utah,West,Small Market,32.0,72.0,132.0,60.0,40.0,18.0,1070.0,60.0,70.0,90.0,160.0,1,2010-01-07,Coffee,Amaretto,Regular,2010,1,7
435,Utah,West,Small Market,36.0,77.0,142.0,65.0,41.0,20.0,1053.0,90.0,90.0,110.0,200.0,1,2010-01-10,Coffee,Amaretto,Regular,2010,1,10
435,Utah,West,Small Market,36.0,76.0,139.0,63.0,40.0,19.0,1075.0,50.0,70.0,90.0,160.0,1,2010-01-12,Coffee,Amaretto,Regular,2010,1,12
435,Utah,West,Small Market,67.0,89.0,174.0,74.0,44.0,22.0,949.0,70.0,90.0,110.0,200.0,1,2011-01-03,Coffee,Amaretto,Regular,2011,1,3
435,Utah,West,Small Market,52.0,80.0,147.0,68.0,39.0,21.0,998.0,60.0,80.0,100.0,180.0,1,2011-01-05,Coffee,Amaretto,Regular,2011,1,5
435,Utah,West,Small Market,50.0,77.0,141.0,65.0,38.0,20.0,1042.0,60.0,80.0,90.0,170.0,1,2011-01-06,Coffee,Amaretto,Regular,2011,1,6
435,Utah,West,Small Market,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,40.0,60.0,70.0,130.0,1,2011-01-08,Coffee,Amaretto,Regular,2011,1,8
435,Utah,West,Small Market,49.0,74.0,145.0,62.0,41.0,19.0,1059.0,70.0,70.0,100.0,170.0,1,2011-01-09,Coffee,Amaretto,Regular,2011,1,9
435,Utah,West,Small Market,53.0,77.0,151.0,65.0,41.0,20.0,1053.0,90.0,90.0,110.0,200.0,1,2011-01-10,Coffee,Amaretto,Regular,2011,1,10
435,Utah,West,Small Market,58.0,81.0,160.0,69.0,42.0,21.0,1060.0,50.0,80.0,90.0,170.0,1,2011-01-11,Coffee,Amaretto,Regular,2011,1,11
435,Utah,West,Small Market,53.0,76.0,148.0,63.0,40.0,19.0,1075.0,50.0,70.0,90.0,160.0,1,2011-01-12,Coffee,Amaretto,Regular,2011,1,12
435,Utah,West,Small Market,30.0,75.0,130.0,55.0,45.0,18.0,312.0,70.0,60.0,100.0,160.0,2,2010-01-01,Coffee,Columbian,Regular,2010,1,1
435,Utah,West,Small Market,30.0,75.0,130.0,55.0,45.0,18.0,305.0,70.0,60.0,100.0,160.0,2,2010-01-02,Coffee,Columbian,Regular,2010,1,2
435,Utah,West,Small Market,25.0,68.0,119.0,51.0,43.0,16.0,311.0,50.0,60.0,80.0,140.0,2,2010-01-04,Coffee,Columbian,Regular,2010,1,4
435,Utah,West,Small Market,22.0,65.0,113.0,48.0,43.0,15.0,334.0,50.0,60.0,80.0,140.0,2,2010-01-05,Coffee,Columbian,Regular,2010,1,5
435,Utah,West,Small Market,15.0,56.0,98.0,42.0,41.0,13.0,384.0,40.0,50.0,70.0,120.0,2,2010-01-08,Coffee,Columbian,Regular,2010,1,8
435,Utah,West,Small Market,22.0,65.0,113.0,48.0,43.0,15.0,380.0,50.0,60.0,80.0,140.0,2,2010-01-09,Coffee,Columbian,Regular,2010,1,9
435,Utah,West,Small Market,22.0,64.0,111.0,47.0,42.0,15.0,375.0,80.0,50.0,100.0,150.0,2,2010-01-10,Coffee,Columbian,Regular,2010,1,10
435,Utah,West,Small Market,27.0,71.0,124.0,53.0,44.0,17.0,380.0,50.0,60.0,80.0,140.0,2,2010-01-11,Coffee,Columbian,Regular,2010,1,11
435,Utah,West,Small Market,47.0,75.0,145.0,55.0,47.0,18.0,312.0,70.0,60.0,100.0,160.0,2,2011-01-01,Coffee,Columbian,Regular,2011,1,1
435,Utah,West,Small Market,45.0,75.0,139.0,55.0,45.0,18.0,305.0,70.0,60.0,100.0,160.0,2,2011-01-02,Coffee,Columbian,Regular,2011,1,2
435,Utah,West,Small Market,37.0,68.0,127.0,51.0,43.0,16.0,311.0,50.0,60.0,80.0,140.0,2,2011-01-04,Coffee,Columbian,Regular,2011,1,4
435,Utah,West,Small Market,30.0,65.0,112.0,48.0,40.0,15.0,334.0,50.0,60.0,80.0,140.0,2,2011-01-05,Coffee,Columbian,Regular,2011,1,5
435,Utah,West,Small Market,26.0,62.0,107.0,46.0,40.0,15.0,367.0,50.0,50.0,80.0,130.0,2,2011-01-06,Coffee,Columbian,Regular,2011,1,6
435,Utah,West,Small Market,22.0,57.0,99.0,43.0,38.0,14.0,388.0,40.0,50.0,70.0,120.0,2,2011-01-07,Coffee,Columbian,Regular,2011,1,7
435,Utah,West,Small Market,21.0,56.0,97.0,42.0,38.0,13.0,384.0,40.0,50.0,70.0,120.0,2,2011-01-08,Coffee,Columbian,Regular,2011,1,8
435,Utah,West,Small Market,33.0,64.0,118.0,47.0,42.0,15.0,375.0,80.0,50.0,100.0,150.0,2,2011-01-10,Coffee,Columbian,Regular,2011,1,10
435,Utah,West,Small Market,40.0,71.0,132.0,53.0,44.0,17.0,380.0,50.0,60.0,80.0,140.0,2,2011-01-11,Coffee,Columbian,Regular,2011,1,11
435,Utah,West,Small Market,31.0,65.0,121.0,49.0,44.0,16.0,392.0,50.0,50.0,80.0,130.0,2,2011-01-12,Coffee,Columbian,Regular,2011,1,12
435,Utah,West,Small Market,41.0,107.0,193.0,86.0,66.0,32.0,484.0,80.0,100.0,140.0,240.0,3,2010-01-02,Coffee,Decaf Irish Cream,Decaf,2010,1,2
435,Utah,West,Small Market,38.0,104.0,189.0,85.0,66.0,32.0,476.0,70.0,100.0,130.0,230.0,3,2010-01-03,Coffee,Decaf Irish Cream,Decaf,2010,1,3
435,Utah,West,Small Market,34.0,98.0,178.0,80.0,64.0,30.0,494.0,70.0,100.0,120.0,220.0,3,2010-01-04,Coffee,Decaf Irish Cream,Decaf,2010,1,4
435,Utah,West,Small Market,34.0,96.0,173.0,77.0,62.0,29.0,529.0,70.0,90.0,120.0,210.0,3,2010-01-05,Coffee,Decaf Irish Cream,Decaf,2010,1,5
435,Utah,West,Small Market,32.0,93.0,169.0,76.0,61.0,28.0,580.0,70.0,90.0,120.0,210.0,3,2010-01-06,Coffee,Decaf Irish Cream,Decaf,2010,1,6
435,Utah,West,Small Market,31.0,93.0,169.0,76.0,62.0,28.0,613.0,70.0,90.0,120.0,210.0,3,2010-01-07,Coffee,Decaf Irish Cream,Decaf,2010,1,7
435,Utah,West,Small Market,27.0,88.0,160.0,72.0,61.0,27.0,606.0,60.0,90.0,110.0,200.0,3,2010-01-08,Coffee,Decaf Irish Cream,Decaf,2010,1,8
435,Utah,West,Small Market,34.0,98.0,177.0,79.0,64.0,30.0,593.0,120.0,100.0,160.0,260.0,3,2010-01-10,Coffee,Decaf Irish Cream,Decaf,2010,1,10
435,Utah,West,Small Market,26.0,85.0,153.0,68.0,59.0,25.0,619.0,50.0,80.0,100.0,180.0,3,2010-01-12,Coffee,Decaf Irish Cream,Decaf,2010,1,12
435,Utah,West,Small Market,61.0,107.0,206.0,86.0,66.0,32.0,484.0,80.0,100.0,140.0,240.0,3,2011-01-02,Coffee,Decaf Irish Cream,Decaf,2011,1,2
435,Utah,West,Small Market,56.0,104.0,201.0,85.0,66.0,32.0,476.0,70.0,100.0,130.0,230.0,3,2011-01-03,Coffee,Decaf Irish Cream,Decaf,2011,1,3
435,Utah,West,Small Market,47.0,96.0,171.0,77.0,58.0,29.0,529.0,70.0,90.0,120.0,210.0,3,2011-01-05,Coffee,Decaf Irish Cream,Decaf,2011,1,5
435,Utah,West,Small Market,44.0,93.0,167.0,76.0,57.0,28.0,580.0,70.0,90.0,120.0,210.0,3,2011-01-06,Coffee,Decaf Irish Cream,Decaf,2011,1,6
435,Utah,West,Small Market,43.0,93.0,167.0,76.0,58.0,28.0,613.0,70.0,90.0,120.0,210.0,3,2011-01-07,Coffee,Decaf Irish Cream,Decaf,2011,1,7
435,Utah,West,Small Market,36.0,83.0,160.0,67.0,59.0,25.0,599.0,50.0,80.0,100.0,180.0,3,2011-01-09,Coffee,Decaf Irish Cream,Decaf,2011,1,9
435,Utah,West,Small Market,50.0,98.0,189.0,79.0,64.0,30.0,593.0,120.0,100.0,160.0,260.0,3,2011-01-10,Coffee,Decaf Irish Cream,Decaf,2011,1,10
435,Utah,West,Small Market,56.0,102.0,196.0,82.0,64.0,31.0,601.0,60.0,90.0,120.0,210.0,3,2011-01-11,Coffee,Decaf Irish Cream,Decaf,2011,1,11
435,Utah,West,Small Market,-9.0,36.0,65.0,29.0,45.0,11.0,169.0,10.0,10.0,30.0,40.0,13,2010-01-01,Tea,Green Tea,Regular,2010,1,1
435,Utah,West,Small Market,-6.0,38.0,68.0,30.0,44.0,11.0,165.0,10.0,10.0,30.0,40.0,13,2010-01-02,Tea,Green Tea,Regular,2010,1,2
435,Utah,West,Small Market,-4.0,42.0,75.0,33.0,46.0,12.0,162.0,10.0,20.0,30.0,50.0,13,2010-01-03,Tea,Green Tea,Regular,2010,1,3
435,Utah,West,Small Market,-8.0,36.0,65.0,29.0,44.0,11.0,169.0,10.0,10.0,30.0,40.0,13,2010-01-04,Tea,Green Tea,Regular,2010,1,4
435,Utah,West,Small Market,-3.0,43.0,78.0,35.0,46.0,13.0,204.0,10.0,20.0,30.0,50.0,13,2010-01-06,Tea,Green Tea,Regular,2010,1,6
435,Utah,West,Small Market,1.0,49.0,89.0,40.0,48.0,15.0,219.0,20.0,20.0,40.0,60.0,13,2010-01-07,Tea,Green Tea,Regular,2010,1,7
435,Utah,West,Small Market,-9.0,36.0,65.0,29.0,45.0,11.0,215.0,10.0,10.0,30.0,40.0,13,2010-01-08,Tea,Green Tea,Regular,2010,1,8
435,Utah,West,Small Market,-13.0,30.0,54.0,24.0,43.0,9.0,212.0,0.0,10.0,20.0,30.0,13,2010-01-09,Tea,Green Tea,Regular,2010,1,9
435,Utah,West,Small Market,-12.0,31.0,56.0,25.0,43.0,9.0,209.0,10.0,0.0,20.0,20.0,13,2010-01-10,Tea,Green Tea,Regular,2010,1,10
435,Utah,West,Small Market,-15.0,25.0,45.0,20.0,40.0,7.0,218.0,0.0,10.0,20.0,30.0,13,2010-01-12,Tea,Green Tea,Regular,2010,1,12
435,Utah,West,Small Market,-14.0,36.0,73.0,29.0,47.0,11.0,169.0,10.0,10.0,30.0,40.0,13,2011-01-01,Tea,Green Tea,Regular,2011,1,1
435,Utah,West,Small Market,-9.0,38.0,72.0,30.0,44.0,11.0,165.0,10.0,10.0,30.0,40.0,13,2011-01-02,Tea,Green Tea,Regular,2011,1,2
435,Utah,West,Small Market,-6.0,42.0,80.0,33.0,46.0,12.0,162.0,10.0,20.0,30.0,50.0,13,2011-01-03,Tea,Green Tea,Regular,2011,1,3
435,Utah,West,Small Market,-4.0,43.0,77.0,35.0,43.0,13.0,204.0,10.0,20.0,30.0,50.0,13,2011-01-06,Tea,Green Tea,Regular,2011,1,6
435,Utah,West,Small Market,1.0,49.0,88.0,40.0,45.0,15.0,219.0,20.0,20.0,40.0,60.0,13,2011-01-07,Tea,Green Tea,Regular,2011,1,7
435,Utah,West,Small Market,-12.0,36.0,64.0,29.0,42.0,11.0,215.0,10.0,10.0,30.0,40.0,13,2011-01-08,Tea,Green Tea,Regular,2011,1,8
435,Utah,West,Small Market,-19.0,30.0,58.0,24.0,43.0,9.0,212.0,0.0,10.0,20.0,30.0,13,2011-01-09,Tea,Green Tea,Regular,2011,1,9
435,Utah,West,Small Market,-18.0,31.0,60.0,25.0,43.0,9.0,209.0,10.0,0.0,20.0,20.0,13,2011-01-10,Tea,Green Tea,Regular,2011,1,10
435,Utah,West,Small Market,-4.0,42.0,81.0,34.0,45.0,12.0,211.0,0.0,20.0,30.0,50.0,13,2011-01-11,Tea,Green Tea,Regular,2011,1,11
435,Utah,West,Small Market,-22.0,25.0,48.0,20.0,40.0,7.0,218.0,0.0,10.0,20.0,30.0,13,2011-01-12,Tea,Green Tea,Regular,2011,1,12
435,Utah,West,Small Market,34.0,63.0,112.0,49.0,29.0,16.0,623.0,40.0,40.0,60.0,100.0,5,2010-01-01,Espresso,Caffe Mocha,Regular,2010,1,1
435,Utah,West,Small Market,36.0,63.0,111.0,48.0,27.0,15.0,599.0,40.0,40.0,60.0,100.0,5,2010-01-05,Espresso,Caffe Mocha,Regular,2010,1,5
435,Utah,West,Small Market,35.0,63.0,111.0,48.0,28.0,15.0,593.0,40.0,40.0,60.0,100.0,5,2010-01-06,Espresso,Caffe Mocha,Regular,2010,1,6
435,Utah,West,Small Market,56.0,90.0,159.0,69.0,34.0,22.0,572.0,60.0,60.0,90.0,150.0,5,2010-01-09,Espresso,Caffe Mocha,Regular,2010,1,9
435,Utah,West,Small Market,85.0,130.0,231.0,101.0,45.0,33.0,552.0,90.0,90.0,130.0,220.0,5,2010-01-11,Espresso,Caffe Mocha,Regular,2010,1,11
435,Utah,West,Small Market,77.0,120.0,214.0,94.0,43.0,31.0,540.0,70.0,90.0,110.0,200.0,5,2010-01-12,Espresso,Caffe Mocha,Regular,2010,1,12
435,Utah,West,Small Market,53.0,63.0,125.0,49.0,30.0,16.0,623.0,40.0,40.0,60.0,100.0,5,2011-01-01,Espresso,Caffe Mocha,Regular,2011,1,1
435,Utah,West,Small Market,52.0,63.0,119.0,49.0,28.0,16.0,617.0,40.0,40.0,60.0,100.0,5,2011-01-02,Espresso,Caffe Mocha,Regular,2011,1,2
435,Utah,West,Small Market,55.0,67.0,127.0,52.0,30.0,17.0,605.0,50.0,40.0,70.0,110.0,5,2011-01-04,Espresso,Caffe Mocha,Regular,2011,1,4
435,Utah,West,Small Market,50.0,63.0,110.0,48.0,25.0,15.0,599.0,40.0,40.0,60.0,100.0,5,2011-01-05,Espresso,Caffe Mocha,Regular,2011,1,5
435,Utah,West,Small Market,44.0,60.0,105.0,46.0,26.0,15.0,587.0,40.0,40.0,60.0,100.0,5,2011-01-07,Espresso,Caffe Mocha,Regular,2011,1,7
435,Utah,West,Small Market,86.0,99.0,174.0,77.0,34.0,25.0,581.0,60.0,70.0,90.0,160.0,5,2011-01-08,Espresso,Caffe Mocha,Regular,2011,1,8
435,Utah,West,Small Market,129.0,133.0,251.0,103.0,46.0,33.0,564.0,110.0,80.0,130.0,210.0,5,2011-01-10,Espresso,Caffe Mocha,Regular,2011,1,10
435,Utah,West,Small Market,114.0,120.0,228.0,94.0,43.0,31.0,540.0,70.0,90.0,110.0,200.0,5,2011-01-12,Espresso,Caffe Mocha,Regular,2011,1,12
435,Utah,West,Small Market,47.0,73.0,123.0,50.0,26.0,14.0,821.0,50.0,40.0,70.0,110.0,6,2010-01-01,Espresso,Decaf Espresso,Decaf,2010,1,1
435,Utah,West,Small Market,48.0,73.0,123.0,50.0,25.0,14.0,814.0,50.0,40.0,70.0,110.0,6,2010-01-02,Espresso,Decaf Espresso,Decaf,2010,1,2
435,Utah,West,Small Market,47.0,72.0,121.0,49.0,25.0,13.0,809.0,50.0,40.0,70.0,110.0,6,2010-01-03,Espresso,Decaf Espresso,Decaf,2010,1,3
435,Utah,West,Small Market,43.0,68.0,115.0,47.0,25.0,13.0,821.0,50.0,40.0,70.0,110.0,6,2010-01-04,Espresso,Decaf Espresso,Decaf,2010,1,4
435,Utah,West,Small Market,42.0,65.0,109.0,44.0,23.0,12.0,844.0,40.0,40.0,60.0,100.0,6,2010-01-05,Espresso,Decaf Espresso,Decaf,2010,1,5
435,Utah,West,Small Market,34.0,55.0,92.0,37.0,21.0,10.0,876.0,40.0,30.0,50.0,80.0,6,2010-01-06,Espresso,Decaf Espresso,Decaf,2010,1,6
435,Utah,West,Small Market,28.0,49.0,83.0,34.0,21.0,9.0,890.0,30.0,30.0,40.0,70.0,6,2010-01-08,Espresso,Decaf Espresso,Decaf,2010,1,8
435,Utah,West,Small Market,40.0,64.0,108.0,44.0,24.0,12.0,886.0,40.0,40.0,60.0,100.0,6,2010-01-09,Espresso,Decaf Espresso,Decaf,2010,1,9
435,Utah,West,Small Market,37.0,59.0,99.0,40.0,22.0,11.0,881.0,60.0,20.0,60.0,80.0,6,2010-01-10,Espresso,Decaf Espresso,Decaf,2010,1,10
435,Utah,West,Small Market,52.0,78.0,132.0,54.0,26.0,15.0,885.0,50.0,50.0,70.0,120.0,6,2010-01-11,Espresso,Decaf Espresso,Decaf,2010,1,11
435,Utah,West,Small Market,47.0,73.0,123.0,50.0,26.0,14.0,898.0,50.0,40.0,70.0,110.0,6,2010-01-12,Espresso,Decaf Espresso,Decaf,2010,1,12
435,Utah,West,Small Market,73.0,73.0,138.0,50.0,27.0,14.0,821.0,50.0,40.0,70.0,110.0,6,2011-01-01,Espresso,Decaf Espresso,Decaf,2011,1,1
435,Utah,West,Small Market,71.0,73.0,131.0,50.0,25.0,14.0,814.0,50.0,40.0,70.0,110.0,6,2011-01-02,Espresso,Decaf Espresso,Decaf,2011,1,2
435,Utah,West,Small Market,70.0,72.0,129.0,49.0,25.0,13.0,809.0,50.0,40.0,70.0,110.0,6,2011-01-03,Espresso,Decaf Espresso,Decaf,2011,1,3
435,Utah,West,Small Market,64.0,68.0,123.0,47.0,25.0,13.0,821.0,50.0,40.0,70.0,110.0,6,2011-01-04,Espresso,Decaf Espresso,Decaf,2011,1,4
435,Utah,West,Small Market,58.0,65.0,108.0,44.0,21.0,12.0,844.0,40.0,40.0,60.0,100.0,6,2011-01-05,Espresso,Decaf Espresso,Decaf,2011,1,5
435,Utah,West,Small Market,47.0,55.0,91.0,37.0,20.0,10.0,876.0,40.0,30.0,50.0,80.0,6,2011-01-06,Espresso,Decaf Espresso,Decaf,2011,1,6
435,Utah,West,Small Market,43.0,52.0,86.0,35.0,20.0,9.0,894.0,40.0,30.0,50.0,80.0,6,2011-01-07,Espresso,Decaf Espresso,Decaf,2011,1,7
435,Utah,West,Small Market,39.0,49.0,82.0,34.0,20.0,9.0,890.0,30.0,30.0,40.0,70.0,6,2011-01-08,Espresso,Decaf Espresso,Decaf,2011,1,8
435,Utah,West,Small Market,59.0,64.0,115.0,44.0,24.0,12.0,886.0,40.0,40.0,60.0,100.0,6,2011-01-09,Espresso,Decaf Espresso,Decaf,2011,1,9
435,Utah,West,Small Market,55.0,59.0,106.0,40.0,22.0,11.0,881.0,60.0,20.0,60.0,80.0,6,2011-01-10,Espresso,Decaf Espresso,Decaf,2011,1,10
435,Utah,West,Small Market,77.0,78.0,141.0,54.0,26.0,15.0,885.0,50.0,50.0,70.0,120.0,6,2011-01-11,Espresso,Decaf Espresso,Decaf,2011,1,11
435,Utah,West,Small Market,70.0,73.0,131.0,50.0,26.0,14.0,898.0,50.0,40.0,70.0,110.0,6,2011-01-12,Espresso,Decaf Espresso,Decaf,2011,1,12
435,Utah,West,Small Market,24.0,60.0,101.0,41.0,36.0,13.0,236.0,30.0,30.0,50.0,80.0,8,2010-01-02,Herbal Tea,Chamomile,Decaf,2010,1,2
435,Utah,West,Small Market,28.0,64.0,107.0,43.0,36.0,13.0,231.0,40.0,30.0,60.0,90.0,8,2010-01-03,Herbal Tea,Chamomile,Decaf,2010,1,3
435,Utah,West,Small Market,34.0,72.0,121.0,49.0,38.0,15.0,241.0,30.0,40.0,60.0,100.0,8,2010-01-04,Herbal Tea,Chamomile,Decaf,2010,1,4
435,Utah,West,Small Market,34.0,74.0,125.0,51.0,40.0,16.0,265.0,40.0,40.0,70.0,110.0,8,2010-01-05,Herbal Tea,Chamomile,Decaf,2010,1,5
435,Utah,West,Small Market,42.0,82.0,138.0,56.0,40.0,17.0,302.0,50.0,40.0,80.0,120.0,8,2010-01-06,Herbal Tea,Chamomile,Decaf,2010,1,6
435,Utah,West,Small Market,48.0,90.0,151.0,61.0,42.0,19.0,329.0,60.0,50.0,80.0,130.0,8,2010-01-07,Herbal Tea,Chamomile,Decaf,2010,1,7
435,Utah,West,Small Market,34.0,71.0,120.0,49.0,37.0,15.0,315.0,40.0,40.0,60.0,100.0,8,2010-01-09,Herbal Tea,Chamomile,Decaf,2010,1,9
435,Utah,West,Small Market,36.0,75.0,127.0,52.0,39.0,16.0,327.0,40.0,40.0,70.0,110.0,8,2010-01-12,Herbal Tea,Chamomile,Decaf,2010,1,12
435,Utah,West,Small Market,33.0,55.0,104.0,38.0,36.0,12.0,241.0,30.0,30.0,50.0,80.0,8,2011-01-01,Herbal Tea,Chamomile,Decaf,2011,1,1
435,Utah,West,Small Market,36.0,60.0,108.0,41.0,36.0,13.0,236.0,30.0,30.0,50.0,80.0,8,2011-01-02,Herbal Tea,Chamomile,Decaf,2011,1,2
435,Utah,West,Small Market,42.0,64.0,114.0,43.0,36.0,13.0,231.0,40.0,30.0,60.0,90.0,8,2011-01-03,Herbal Tea,Chamomile,Decaf,2011,1,3
435,Utah,West,Small Market,47.0,74.0,124.0,51.0,37.0,16.0,265.0,40.0,40.0,70.0,110.0,8,2011-01-05,Herbal Tea,Chamomile,Decaf,2011,1,5
435,Utah,West,Small Market,58.0,82.0,137.0,56.0,37.0,17.0,302.0,50.0,40.0,80.0,120.0,8,2011-01-06,Herbal Tea,Chamomile,Decaf,2011,1,6
435,Utah,West,Small Market,66.0,90.0,150.0,61.0,39.0,19.0,329.0,60.0,50.0,80.0,130.0,8,2011-01-07,Herbal Tea,Chamomile,Decaf,2011,1,7
435,Utah,West,Small Market,68.0,90.0,150.0,61.0,38.0,19.0,322.0,60.0,50.0,80.0,130.0,8,2011-01-08,Herbal Tea,Chamomile,Decaf,2011,1,8
